year,price,engine_size,mileage,Diesel,Hybrid,otherFuel,Petrol,Automatic,Manual,otherTransmission,Semi-Auto
2019,30949,145.0,57.7,1,0,0,0,0,0,0,1
2019,20699,145.0,61.4,1,0,0,0,0,0,0,1
2019,29799,145.0,57.7,1,0,0,0,0,0,0,1
2019,29995,145.0,55.4,1,0,0,0,0,0,0,1
2019,33789,145.0,61.4,1,0,0,0,0,0,0,1
2016,19599,0.0,74.3,0,1,0,0,0,0,0,1
2017,34849,145.0,35.3,0,0,0,1,0,0,0,1
2017,15699,145.0,53.3,0,0,0,1,0,1,0,0
2019,29649,145.0,57.7,1,0,0,0,0,0,0,1
2017,21449,125.0,60.1,1,0,0,0,0,0,0,1
2015,16999,30.0,64.2,1,0,0,0,0,0,0,1
2019,24039,145.0,47.1,0,0,0,1,0,1,0,0
2016,17799,30.0,64.2,1,0,0,0,0,0,0,1
2017,20099,30.0,60.1,1,0,0,0,0,0,0,1
2018,28389,145.0,57.7,1,0,0,0,0,0,0,1
2018,22849,145.0,45.6,0,0,0,1,0,0,0,1
2019,20249,145.0,46.3,0,0,0,1,0,0,0,1
2019,25749,145.0,61.4,1,0,0,0,0,0,0,1
2019,24049,145.0,61.4,1,0,0,0,0,0,0,1
2019,25799,145.0,46.3,0,0,0,1,0,0,0,1
2019,25299,145.0,46.3,0,0,0,1,0,0,0,1
2019,19849,145.0,46.3,0,0,0,1,0,0,0,1
2019,19849,145.0,46.3,0,0,0,1,0,0,0,1
2019,25949,145.0,47.1,0,0,0,1,0,0,0,1
2019,26449,145.0,47.1,0,0,0,1,0,0,0,1
2016,20199,20.0,67.3,1,0,0,0,0,0,0,1
2017,23999,150.0,67.3,1,0,0,0,0,0,0,1
2019,31199,150.0,44.1,0,0,0,1,0,0,0,1
2019,24249,145.0,44.1,0,0,0,1,0,0,0,1
2019,23199,145.0,65.7,1,0,0,0,0,1,0,0
2019,25499,145.0,61.4,1,0,0,0,0,0,0,1
2019,20999,145.0,61.4,1,0,0,0,0,0,0,1
2018,18449,145.0,65.7,1,0,0,0,0,0,0,1
2019,29749,145.0,64.2,1,0,0,0,0,0,0,1
2019,28799,145.0,61.4,1,0,0,0,0,0,0,1
2017,27699,260.0,36.2,0,0,0,1,0,0,0,1
2017,22399,160.0,43.5,0,0,0,1,0,0,0,1
2019,34499,145.0,44.1,0,0,0,1,0,0,0,1
2019,30249,145.0,54.3,1,0,0,0,0,0,0,1
2019,21449,145.0,46.3,0,0,0,1,0,0,0,1
2019,19899,145.0,46.3,0,0,0,1,0,0,0,1
2019,19599,145.0,46.3,0,0,0,1,0,0,0,1
2019,25749,145.0,61.4,1,0,0,0,0,0,0,1
2019,26299,145.0,47.1,0,0,0,1,0,0,0,1
2015,14899,20.0,64.2,1,0,0,0,0,0,0,1
2019,29699,145.0,61.4,1,0,0,0,0,0,0,1
2019,25599,145.0,61.4,1,0,0,0,0,0,0,1
2018,23899,145.0,46.3,0,0,0,1,0,0,0,1
2019,26499,145.0,47.1,0,0,0,1,0,0,0,1
2019,24399,145.0,46.3,0,0,0,1,0,0,0,1
2019,28299,145.0,56.5,1,0,0,0,0,0,0,1
2019,20299,145.0,46.3,0,0,0,1,0,0,0,1
2019,29999,145.0,44.1,0,0,0,1,0,0,0,1
2019,20849,145.0,61.4,1,0,0,0,0,0,0,1
2019,29649,145.0,57.7,1,0,0,0,0,0,0,1
2019,20999,145.0,61.4,1,0,0,0,0,0,0,1
2019,25699,145.0,61.4,1,0,0,0,0,0,0,1
2019,25699,145.0,61.4,1,0,0,0,0,0,0,1
2017,14999,145.0,50.4,0,0,0,1,0,0,0,1
2019,29999,145.0,57.7,1,0,0,0,0,0,0,1
2016,14499,20.0,65.7,1,0,0,0,0,0,0,1
2016,19499,30.0,64.2,1,0,0,0,0,0,0,1
2019,24299,145.0,61.4,1,0,0,0,0,0,0,1
2019,23499,145.0,61.4,1,0,0,0,0,0,0,1
2019,25500,145.0,64.2,1,0,0,0,0,0,0,1
2016,30500,300.0,34.0,0,0,0,1,1,0,0,0
2019,67000,145.0,28.0,0,0,0,1,1,0,0,0
2017,22000,145.0,65.7,1,0,0,0,0,0,0,1
2017,20600,145.0,60.1,1,0,0,0,0,0,0,1
2020,34500,145.0,48.7,1,0,0,0,0,0,0,1
2020,34500,145.0,48.7,1,0,0,0,0,0,0,1
2020,30500,145.0,64.2,1,0,0,0,0,0,0,1
2020,34500,145.0,48.7,1,0,0,0,0,0,0,1
2020,34500,145.0,48.7,1,0,0,0,0,0,0,1
2019,24648,145.0,60.1,1,0,0,0,0,0,0,1
2017,27799,150.0,43.5,0,0,0,1,0,0,0,1
2017,43949,300.0,32.8,0,0,0,1,0,0,0,1
2017,20500,145.0,58.9,1,0,0,0,0,0,0,1
2018,23389,145.0,61.4,1,0,0,0,0,0,0,1
2019,22800,145.0,45.6,0,0,0,1,0,0,0,1
2019,28400,145.0,57.7,1,0,0,0,1,0,0,0
2017,19000,145.0,64.2,1,0,0,0,0,0,0,1
2019,27850,145.0,57.7,1,0,0,0,0,0,0,1
2019,26500,145.0,61.4,1,0,0,0,0,0,0,1
2019,25399,145.0,47.1,0,0,0,1,0,0,0,1
2019,20849,145.0,61.4,1,0,0,0,0,0,0,1
2019,20449,145.0,61.4,1,0,0,0,0,0,0,1
2019,29799,145.0,57.7,1,0,0,0,0,0,0,1
2019,28499,145.0,41.5,0,0,0,1,0,0,0,1
2019,30149,145.0,54.3,1,0,0,0,0,0,0,1
2019,26099,145.0,47.1,0,0,0,1,0,0,0,1
2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2019,25549,145.0,61.4,1,0,0,0,0,0,0,1
2019,25699,145.0,47.1,0,0,0,1,0,0,0,1
2019,26399,145.0,61.4,1,0,0,0,0,0,0,1
2019,23549,145.0,46.3,0,0,0,1,0,0,0,1
2019,25299,145.0,46.3,0,0,0,1,0,0,0,1
2020,31000,145.0,64.2,1,0,0,0,0,0,0,1
2020,30500,145.0,64.2,1,0,0,0,0,0,0,1
2020,30500,145.0,64.2,1,0,0,0,0,0,0,1
2016,17399,30.0,64.2,1,0,0,0,0,0,0,1
2019,26799,145.0,45.6,0,0,0,1,0,0,0,1
2019,31499,145.0,54.3,1,0,0,0,0,0,0,1
2019,25249,145.0,46.3,0,0,0,1,0,0,0,1
2019,31999,145.0,57.7,1,0,0,0,0,0,0,1
2019,28999,145.0,61.4,1,0,0,0,0,0,0,1
2019,28999,145.0,61.4,1,0,0,0,0,0,0,1
2019,20299,145.0,46.3,0,0,0,1,0,0,0,1
2019,20249,145.0,46.3,0,0,0,1,0,0,0,1
2019,25549,145.0,46.3,0,0,0,1,0,0,0,1
2019,19749,145.0,46.3,0,0,0,1,0,0,0,1
2019,26249,145.0,43.5,0,0,0,1,0,0,0,1
2019,29199,145.0,64.2,1,0,0,0,0,0,0,1
2019,35199,145.0,44.1,0,0,0,1,0,0,0,1
2019,27699,145.0,45.6,0,0,0,1,0,0,0,1
2019,32549,145.0,64.2,1,0,0,0,1,0,0,0
2019,33199,145.0,42.2,0,0,0,1,1,0,0,0
2019,26799,145.0,58.9,1,0,0,0,0,0,0,1
2019,25199,145.0,44.1,0,0,0,1,0,0,0,1
2019,25199,145.0,42.2,0,0,0,1,0,0,0,1
2019,27699,145.0,60.1,1,0,0,0,1,0,0,0
2019,30999,145.0,41.5,0,0,0,1,0,0,0,1
2019,25699,145.0,45.6,0,0,0,1,0,0,0,1
2019,25389,145.0,45.6,0,0,0,1,0,0,0,1
2019,29299,145.0,44.1,0,0,0,1,0,0,0,1
2019,40649,145.0,30.4,0,0,0,1,0,0,0,1
2015,16199,20.0,64.2,1,0,0,0,0,0,0,1
2019,40749,145.0,30.4,0,0,0,1,0,0,0,1
2019,29399,145.0,42.2,0,0,0,1,0,0,0,1
2017,42299,145.0,32.8,0,0,0,1,0,0,0,1
2019,38699,145.0,30.4,0,0,0,1,0,0,0,1
2019,33599,145.0,44.1,0,0,0,1,0,0,0,1
2019,24299,145.0,44.1,0,0,0,1,1,0,0,0
2019,27299,145.0,58.9,1,0,0,0,1,0,0,0
2019,31199,145.0,46.3,0,0,0,1,1,0,0,0
2019,34039,145.0,44.1,0,0,0,1,0,0,0,1
2019,32399,145.0,42.2,0,0,0,1,1,0,0,0
2019,38289,145.0,54.3,1,0,0,0,0,0,0,1
2019,33719,145.0,61.4,1,0,0,0,1,0,0,0
2019,32069,145.0,64.2,1,0,0,0,1,0,0,0
2019,30759,145.0,53.3,1,0,0,0,1,0,0,0
2019,31899,145.0,46.3,0,0,0,1,0,0,0,1
2019,31499,145.0,64.2,1,0,0,0,0,0,0,1
2018,23249,145.0,46.3,0,0,0,1,1,0,0,0
2018,22899,145.0,46.3,0,0,0,1,1,0,0,0
2016,18699,30.0,64.2,1,0,0,0,0,0,0,1
2019,30499,145.0,61.4,1,0,0,0,0,0,0,1
2019,28589,145.0,57.7,1,0,0,0,1,0,0,0
2019,31499,145.0,54.3,1,0,0,0,0,0,0,1
2019,29799,145.0,46.3,0,0,0,1,1,0,0,0
2019,29399,145.0,61.4,1,0,0,0,0,0,0,1
2019,26249,145.0,61.4,1,0,0,0,0,0,0,1
2019,19799,145.0,46.3,0,0,0,1,0,0,0,1
2019,30049,145.0,44.1,0,0,0,1,0,0,0,1
2019,23849,145.0,46.3,0,0,0,1,0,0,0,1
2019,20549,145.0,61.4,1,0,0,0,0,0,0,1
2016,18349,30.0,64.2,1,0,0,0,0,0,0,1
2019,34499,145.0,42.2,0,0,0,1,0,0,0,1
2019,27699,145.0,60.1,1,0,0,0,0,0,0,1
2019,23799,145.0,46.3,0,0,0,1,0,0,0,1
2018,22949,145.0,46.3,0,0,0,1,1,0,0,0
2018,27449,145.0,57.7,1,0,0,0,1,0,0,0
2019,25899,145.0,44.1,0,0,0,1,0,0,0,1
2019,20999,145.0,61.4,1,0,0,0,0,0,0,1
2019,26999,145.0,61.4,1,0,0,0,0,0,0,1
2019,29799,145.0,57.7,1,0,0,0,0,0,0,1
2019,25349,145.0,46.3,0,0,0,1,0,0,0,1
2019,20699,145.0,61.4,1,0,0,0,0,0,0,1
2016,16499,20.0,64.2,1,0,0,0,0,0,0,1
2020,48879,145.0,29.7,0,0,0,1,0,0,0,1
2019,36199,145.0,30.4,0,0,0,1,0,0,0,1
2019,29849,145.0,44.1,0,0,0,1,0,0,0,1
2019,24999,145.0,46.3,0,0,0,1,0,0,0,1
2019,25649,145.0,46.3,0,0,0,1,0,0,0,1
2019,25149,145.0,47.1,0,0,0,1,0,0,0,1
2019,26049,145.0,47.1,0,0,0,1,0,0,0,1
2019,29249,145.0,57.7,1,0,0,0,0,0,0,1
2019,30499,145.0,54.3,1,0,0,0,0,0,0,1
2019,31699,145.0,57.7,1,0,0,0,0,0,0,1
2019,25549,145.0,61.4,1,0,0,0,0,0,0,1
2019,24799,145.0,61.4,1,0,0,0,0,0,0,1
2019,31779,145.0,54.3,1,0,0,0,0,0,0,1
2019,35499,145.0,44.1,0,0,0,1,0,0,0,1
2019,31899,145.0,64.2,1,0,0,0,0,0,0,1
2019,29099,145.0,44.1,0,0,0,1,0,0,0,1
2019,25199,145.0,61.4,1,0,0,0,0,0,0,1
2019,35299,145.0,55.4,1,0,0,0,0,0,0,1
2019,32399,145.0,46.3,0,0,0,1,0,0,0,1
2019,29699,145.0,47.1,0,0,0,1,0,0,0,1
2019,66699,145.0,28.5,0,0,0,1,0,0,0,1
2019,36599,145.0,41.5,0,0,0,1,0,0,0,1
2019,33699,145.0,57.7,1,0,0,0,0,0,0,1
2019,49499,145.0,29.1,0,0,0,1,0,0,0,1
2020,33469,145.0,54.3,1,0,0,0,0,0,0,1
2013,12999,145.0,53.3,1,0,0,0,1,0,0,0
2016,19999,125.0,51.4,0,0,0,1,0,0,0,1
2019,25399,145.0,47.1,0,0,0,1,0,0,0,1
2019,26249,145.0,47.1,0,0,0,1,0,0,0,1
2019,20249,145.0,46.3,0,0,0,1,0,0,0,1
2019,19849,145.0,46.3,0,0,0,1,0,0,0,1
2019,25599,145.0,47.1,0,0,0,1,0,0,0,1
2019,24799,145.0,46.3,0,0,0,1,0,0,0,1
2019,24799,145.0,46.3,0,0,0,1,0,0,0,1
2017,37199,145.0,35.3,0,0,0,1,0,0,0,1
2016,18349,30.0,64.2,1,0,0,0,0,0,0,1
2019,27199,145.0,56.5,1,0,0,0,0,0,0,1
2019,29249,145.0,57.7,1,0,0,0,0,0,0,1
2018,17999,145.0,64.2,1,0,0,0,0,0,0,1
2019,25199,145.0,61.4,1,0,0,0,0,0,0,1
2019,29749,145.0,61.4,1,0,0,0,0,0,0,1
2019,43049,145.0,30.4,0,0,0,1,0,0,0,1
2019,41949,145.0,29.7,0,0,0,1,0,0,0,1
2019,40649,145.0,30.4,0,0,0,1,0,0,0,1
2016,21999,30.0,64.2,1,0,0,0,0,0,0,1
2017,17890,145.0,61.4,1,0,0,0,0,0,0,1
2019,29427,145.0,44.1,0,0,0,1,0,0,0,1
2019,27690,145.0,44.1,0,0,0,1,0,0,0,1
2020,33800,145.0,47.1,0,0,0,1,0,0,0,1
2020,29990,145.0,64.2,1,0,0,0,0,0,0,1
2020,33990,145.0,48.7,1,0,0,0,0,0,0,1
2019,29000,145.0,57.7,1,0,0,0,0,0,0,1
2019,30200,145.0,64.2,1,0,0,0,0,0,0,1
2019,30132,145.0,57.7,1,0,0,0,0,0,0,1
2019,30000,145.0,57.7,1,0,0,0,0,0,0,1
2019,33599,145.0,44.1,0,0,0,1,0,0,0,1
2019,31999,145.0,61.4,1,0,0,0,0,0,0,1
2019,33799,145.0,57.7,1,0,0,0,0,0,0,1
2015,15991,125.0,60.1,1,0,0,0,0,0,0,1
2017,14990,0.0,134.5,0,1,0,0,0,0,0,1
2019,25900,150.0,47.1,0,0,0,1,0,0,0,1
2016,20890,20.0,68.9,1,0,0,0,0,0,0,1
2018,26000,145.0,42.2,0,0,0,1,0,0,0,1
2017,25490,30.0,65.7,1,0,0,0,0,0,0,1
2019,23000,145.0,46.3,0,0,0,1,0,0,0,1
2019,26299,145.0,46.3,0,0,0,1,0,0,0,1
2019,19999,145.0,46.3,0,0,0,1,0,0,0,1
2019,29399,145.0,57.7,1,0,0,0,0,0,0,1
2014,14999,20.0,64.2,1,0,0,0,0,0,0,1
2014,11999,150.0,47.9,0,0,0,1,0,0,0,1
2019,25399,145.0,44.1,0,0,0,1,0,0,0,1
2019,20799,145.0,61.4,1,0,0,0,0,0,0,1
2019,20299,145.0,61.4,1,0,0,0,0,0,0,1
2019,19849,145.0,46.3,0,0,0,1,0,0,0,1
2019,26899,145.0,45.6,0,0,0,1,0,0,0,1
2019,30399,145.0,54.3,1,0,0,0,0,0,0,1
2019,26399,145.0,47.9,0,0,0,1,0,0,0,1
2019,24699,145.0,46.3,0,0,0,1,0,0,0,1
2019,32069,145.0,64.2,1,0,0,0,0,0,0,1
2019,30599,145.0,44.1,0,0,0,1,0,0,0,1
2019,28799,145.0,60.1,1,0,0,0,0,0,0,1
2019,30099,145.0,54.3,1,0,0,0,0,0,0,1
2019,32429,145.0,57.7,1,0,0,0,0,0,0,1
2019,33599,145.0,57.7,1,0,0,0,0,0,0,1
2018,25949,145.0,65.7,1,0,0,0,0,0,0,1
2019,29399,145.0,61.4,1,0,0,0,0,0,0,1
2019,32049,145.0,57.7,1,0,0,0,0,0,0,1
2018,23149,145.0,61.4,1,0,0,0,0,0,0,1
2019,28999,145.0,61.4,1,0,0,0,0,0,0,1
2014,14299,20.0,64.2,1,0,0,0,0,0,0,1
2019,25389,145.0,45.6,0,0,0,1,0,0,0,1
2019,25389,145.0,45.6,0,0,0,1,0,0,0,1
2019,24389,145.0,44.1,0,0,0,1,0,0,0,1
2019,26899,145.0,45.6,0,0,0,1,0,0,0,1
2019,30749,145.0,44.1,0,0,0,1,0,0,0,1
2019,20999,145.0,61.4,1,0,0,0,0,0,0,1
2018,18899,145.0,46.3,0,0,0,1,0,0,0,1
2019,34579,145.0,44.1,0,0,0,1,0,0,0,1
2015,17399,20.0,64.2,1,0,0,0,0,0,0,1
2017,24999,145.0,65.7,1,0,0,0,0,0,0,1
2019,26099,145.0,45.6,0,0,0,1,0,0,0,1
2017,15999,20.0,65.7,1,0,0,0,0,0,0,1
2019,30099,145.0,56.5,1,0,0,0,0,0,0,1
2019,30299,145.0,55.4,1,0,0,0,0,0,0,1
2019,25399,145.0,44.1,0,0,0,1,0,0,0,1
2019,26599,145.0,61.4,1,0,0,0,0,0,0,1
2019,25449,145.0,47.1,0,0,0,1,0,0,0,1
2019,25699,145.0,47.1,0,0,0,1,0,0,0,1
2019,20299,145.0,46.3,0,0,0,1,0,0,0,1
2019,29949,145.0,57.7,1,0,0,0,0,0,0,1
2019,20449,145.0,46.3,0,0,0,1,0,0,0,1
2019,25549,145.0,61.4,1,0,0,0,0,0,0,1
2019,25349,145.0,46.3,0,0,0,1,0,0,0,1
2019,28300,145.0,44.1,0,0,0,1,0,0,0,1
2019,28000,145.0,44.1,0,0,0,1,0,0,0,1
2019,28800,145.0,44.1,0,0,0,1,0,0,0,1
2019,29000,145.0,44.1,0,0,0,1,0,0,0,1
2019,25000,145.0,45.6,0,0,0,1,0,0,0,1
2019,29000,145.0,47.1,0,0,0,1,0,0,0,1
2019,41000,145.0,28.8,0,0,0,1,0,0,0,1
2019,31450,145.0,57.7,1,0,0,0,0,0,0,1
2019,31500,145.0,57.7,1,0,0,0,0,0,0,1
2016,13000,20.0,65.7,1,0,0,0,1,0,0,0
2019,25299,145.0,44.1,0,0,0,1,0,0,0,1
2019,25599,145.0,44.1,0,0,0,1,0,0,0,1
2019,26599,145.0,47.1,0,0,0,1,0,0,0,1
2019,28099,145.0,61.4,1,0,0,0,0,0,0,1
2019,24599,145.0,58.9,1,0,0,0,0,0,0,1
2019,27349,145.0,64.2,1,0,0,0,0,0,0,1
2019,29549,145.0,55.4,1,0,0,0,0,0,0,1
2019,29999,145.0,44.1,0,0,0,1,0,0,0,1
2019,29399,145.0,57.7,1,0,0,0,0,0,0,1
2018,25999,145.0,46.3,0,0,0,1,1,0,0,0
2019,41099,145.0,29.4,0,0,0,1,0,0,0,1
2017,24000,125.0,58.9,1,0,0,0,1,0,0,0
2014,16450,30.0,64.2,1,0,0,0,0,0,0,1
2017,19750,150.0,41.5,0,0,0,1,0,0,0,1
2019,52000,145.0,34.5,0,0,0,1,1,0,0,0
2016,20299,125.0,51.4,0,0,0,1,0,0,0,1
2016,21600,30.0,65.7,1,0,0,0,0,0,0,1
2019,27750,145.0,46.3,0,0,0,1,0,0,0,1
2019,24600,145.0,45.6,0,0,0,1,0,0,0,1
2019,24700,145.0,61.4,1,0,0,0,0,0,0,1
2018,22000,145.0,46.3,0,0,0,1,0,0,0,1
2019,24500,145.0,45.6,0,0,0,1,0,0,0,1
2019,30300,145.0,54.3,1,0,0,0,0,0,0,1
2019,25799,145.0,47.1,0,0,0,1,0,0,0,1
2019,28499,145.0,64.2,1,0,0,0,0,0,0,1
2019,29899,145.0,57.7,1,0,0,0,0,0,0,1
2017,20749,2.0,134.5,0,1,0,0,0,0,0,1
2016,29189,260.0,36.2,0,0,0,1,0,0,0,1
2016,18449,30.0,64.2,1,0,0,0,0,0,0,1
2017,20700,150.0,61.4,1,0,0,0,0,0,0,1
2017,19350,30.0,61.4,1,0,0,0,0,0,0,1
2019,28000,150.0,64.2,1,0,0,0,0,0,0,1
2019,62199,145.0,28.5,0,0,0,1,0,0,0,1
2019,33699,145.0,42.2,0,0,0,1,0,0,0,1
2019,24699,145.0,44.1,0,0,0,1,0,0,0,1
2018,22549,145.0,61.4,1,0,0,0,0,0,0,1
2019,24299,145.0,58.9,1,0,0,0,0,0,0,1
2019,29699,145.0,61.4,1,0,0,0,0,0,0,1
2019,29899,145.0,57.7,1,0,0,0,0,0,0,1
2019,25699,145.0,61.4,1,0,0,0,0,0,0,1
2019,69399,145.0,28.0,0,0,0,1,0,0,0,1
2019,29199,145.0,47.1,0,0,0,1,0,0,0,1
2019,31899,145.0,46.3,0,0,0,1,0,0,0,1
2019,45199,145.0,30.4,0,0,0,1,0,0,0,1
2019,33599,145.0,44.1,0,0,0,1,0,0,0,1
2019,23879,145.0,47.1,0,0,0,1,0,1,0,0
2019,23879,145.0,47.1,0,0,0,1,0,1,0,0
2019,23499,145.0,47.1,0,0,0,1,0,1,0,0
2019,22899,145.0,47.1,0,0,0,1,0,1,0,0
2019,23299,145.0,47.1,0,0,0,1,0,1,0,0
2019,29199,145.0,46.3,0,0,0,1,0,0,0,1
2019,34299,145.0,55.4,1,0,0,0,0,0,0,1
2016,20449,30.0,64.2,1,0,0,0,0,0,0,1
2017,23899,145.0,65.7,1,0,0,0,0,0,0,1
2019,32099,145.0,64.2,1,0,0,0,0,0,0,1
2019,34449,145.0,54.3,1,0,0,0,0,0,0,1
2019,20449,145.0,61.4,1,0,0,0,0,0,0,1
2019,20349,145.0,46.3,0,0,0,1,0,0,0,1
2018,28499,145.0,54.3,1,0,0,0,0,0,0,1
2019,22899,145.0,61.4,1,0,0,0,0,0,0,1
2019,29299,145.0,44.1,0,0,0,1,0,0,0,1
2019,30899,145.0,57.7,1,0,0,0,0,0,0,1
2019,25799,145.0,45.6,0,0,0,1,0,0,0,1
2019,23399,145.0,44.1,0,0,0,1,0,0,0,1
2019,32199,145.0,44.1,0,0,0,1,0,0,0,1
2019,30599,145.0,44.1,0,0,0,1,0,0,0,1
2019,25899,145.0,45.6,0,0,0,1,0,0,0,1
2019,28500,150.0,47.1,0,0,0,1,0,0,0,1
2019,25949,145.0,61.4,1,0,0,0,0,0,0,1
2019,25499,145.0,61.4,1,0,0,0,0,0,0,1
2019,33299,145.0,54.3,1,0,0,0,0,0,0,1
2018,27299,145.0,61.4,1,0,0,0,0,0,0,1
2019,31609,145.0,64.2,1,0,0,0,0,0,0,1
2019,28000,145.0,57.7,1,0,0,0,0,0,0,1
2019,24450,145.0,61.4,1,0,0,0,0,0,0,1
2018,25000,145.0,67.3,1,0,0,0,0,0,0,1
2018,25000,145.0,65.7,1,0,0,0,1,0,0,0
2019,44000,145.0,29.7,0,0,0,1,0,0,0,1
2019,25000,145.0,60.1,1,0,0,0,0,0,0,1
2019,24500,145.0,45.6,0,0,0,1,0,0,0,1
2019,26500,145.0,60.1,1,0,0,0,0,0,0,1
2019,31400,145.0,64.2,1,0,0,0,0,0,0,1
2017,18510,30.0,64.2,1,0,0,0,0,0,0,1
2015,17999,125.0,50.4,0,0,0,1,0,0,0,1
2019,35499,145.0,36.2,0,0,0,1,0,0,0,1
2019,30199,145.0,56.5,1,0,0,0,0,0,0,1
2019,31609,145.0,64.2,1,0,0,0,0,0,0,1
2019,27499,145.0,60.1,1,0,0,0,0,0,0,1
2019,34579,145.0,44.1,0,0,0,1,0,0,0,1
2019,35539,145.0,57.7,1,0,0,0,0,0,0,1
2019,60859,145.0,28.5,0,0,0,1,0,0,0,1
2016,18624,125.0,52.3,0,0,0,1,0,0,0,1
2017,28624,265.0,36.2,0,0,0,1,0,0,0,1
2019,41949,145.0,29.7,0,0,0,1,0,0,0,1
2019,25449,145.0,47.1,0,0,0,1,0,0,0,1
2019,23949,145.0,46.3,0,0,0,1,0,0,0,1
2019,22699,145.0,46.3,0,0,0,1,0,0,0,1
2019,19849,145.0,46.3,0,0,0,1,0,0,0,1
2019,20149,145.0,46.3,0,0,0,1,0,0,0,1
2019,19899,145.0,46.3,0,0,0,1,0,0,0,1
2019,25949,145.0,47.1,0,0,0,1,0,0,0,1
2019,19899,145.0,46.3,0,0,0,1,0,0,0,1
2019,20149,145.0,46.3,0,0,0,1,0,0,0,1
2019,25799,145.0,47.1,0,0,0,1,0,0,0,1
2019,20449,145.0,61.4,1,0,0,0,0,0,0,1
2018,22549,145.0,46.3,0,0,0,1,0,0,0,1
2018,18799,145.0,46.3,0,0,0,1,0,0,0,1
2016,18449,30.0,64.2,1,0,0,0,0,0,0,1
2019,24999,145.0,45.6,0,0,0,1,0,0,0,1
2019,31199,145.0,41.5,0,0,0,1,0,0,0,1
2016,17999,30.0,64.2,1,0,0,0,0,0,0,1
2019,24549,145.0,46.3,0,0,0,1,0,0,0,1
2019,24399,145.0,58.9,1,0,0,0,0,0,0,1
2016,17491,20.0,65.7,1,0,0,0,1,0,0,0
2019,28995,145.0,45.6,0,0,0,1,1,0,0,0
2019,19749,150.0,46.3,0,0,0,1,0,0,0,1
2019,28400,145.0,57.7,1,0,0,0,0,0,0,1
2018,22000,145.0,46.3,0,0,0,1,0,0,0,1
2019,28359,145.0,44.1,0,0,0,1,0,0,0,1
2019,28000,145.0,43.5,0,0,0,1,0,0,0,1
2019,41400,145.0,28.8,0,0,0,1,0,0,0,1
2019,28700,145.0,47.1,0,0,0,1,0,0,0,1
2019,28000,145.0,44.1,0,0,0,1,0,0,0,1
2020,30500,145.0,64.2,1,0,0,0,0,0,0,1
2019,28589,145.0,57.7,1,0,0,0,0,0,0,1
2019,26589,145.0,60.1,1,0,0,0,0,0,0,1
2019,37899,145.0,29.4,0,0,0,1,0,0,0,1
2019,28949,145.0,57.7,1,0,0,0,0,0,0,1
2018,23199,145.0,46.3,0,0,0,1,0,0,0,1
2019,30799,145.0,57.7,1,0,0,0,0,0,0,1
2019,24299,145.0,61.4,1,0,0,0,0,0,0,1
2019,30699,145.0,57.7,1,0,0,0,0,0,0,1
2018,28749,145.0,54.3,1,0,0,0,0,0,0,1
2019,30995,145.0,42.8,0,0,0,1,0,0,0,1
2019,29995,145.0,61.4,1,0,0,0,0,0,0,1
2019,29995,145.0,61.4,1,0,0,0,0,0,0,1
2019,29995,145.0,55.4,1,0,0,0,0,0,0,1
2019,29995,145.0,42.8,0,0,0,1,1,0,0,0
2018,28374,145.0,54.3,1,0,0,0,1,0,0,0
2016,31995,260.0,36.2,0,0,0,1,1,0,0,0
2016,22624,145.0,49.6,0,0,0,1,0,0,0,1
2020,39995,145.0,44.1,0,0,0,1,0,0,0,1
2019,30995,145.0,57.7,1,0,0,0,1,0,0,0
2020,39309,145.0,46.3,1,0,0,0,0,0,0,1
2016,36399,300.0,34.5,0,0,0,1,0,0,0,1
2019,32899,145.0,55.4,1,0,0,0,0,0,0,1
2019,33299,145.0,42.2,0,0,0,1,0,0,0,1
2019,34099,145.0,44.1,0,0,0,1,0,0,0,1
2019,30499,145.0,56.5,1,0,0,0,0,0,0,1
2019,26599,145.0,46.3,0,0,0,1,0,0,0,1
2019,28491,145.0,47.1,0,0,0,1,1,0,0,0
2014,14491,125.0,52.3,0,0,0,1,0,1,0,0
2017,42991,300.0,34.5,0,0,0,1,1,0,0,0
2016,35991,300.0,34.5,0,0,0,1,1,0,0,0
2016,16695,30.0,64.2,1,0,0,0,0,0,0,1
2015,14490,125.0,52.3,0,0,0,1,0,0,0,1
2019,24724,145.0,47.1,0,0,0,1,0,0,0,1
2019,31995,145.0,44.1,0,0,0,1,0,0,0,1
2020,30500,145.0,64.2,1,0,0,0,0,0,0,1
2018,39000,150.0,29.1,0,0,0,1,0,0,0,1
2016,17500,0.0,134.5,0,1,0,0,0,0,0,1
2018,15999,145.0,65.7,1,0,0,0,0,0,0,1
2019,25599,145.0,46.3,0,0,0,1,0,0,0,1
2019,29999,145.0,57.7,1,0,0,0,0,0,0,1
2019,30299,145.0,61.4,1,0,0,0,0,0,0,1
2018,25299,145.0,64.2,1,0,0,0,0,0,0,1
2019,19899,145.0,46.3,0,0,0,1,0,0,0,1
2019,19849,145.0,46.3,0,0,0,1,0,0,0,1
2019,21099,145.0,46.3,0,0,0,1,0,0,0,1
2020,30500,145.0,64.2,1,0,0,0,0,0,0,1
2019,29950,145.0,57.7,1,0,0,0,0,0,0,1
